counter,frame,x,y,w,h
1,1419,500,323,12,10
2,1419,675,326,12,10
1,1420,500,324,12,10
2,1420,674,328,12,10
1,1421,501,323,12,10
2,1421,673,327,12,10
1,1422,500,324,12,10
2,1422,676,328,12,10
1,1423,500,326,12,10
2,1423,675,331,12,10
1,1424,500,326,12,10
2,1424,676,332,12,10
1,1425,502,326,12,10
2,1425,675,331,12,10
1,1426,501,328,12,10
2,1426,676,335,12,10
1,1427,502,329,12,10
2,1427,678,336,12,10
1,1428,503,328,12,10
2,1428,679,336,12,10
1,1429,503,328,12,10
2,1429,678,335,12,10
1,1430,504,330,12,10
2,1430,678,337,12,10
1,1431,503,331,12,10
2,1431,679,339,12,10
1,1432,504,332,12,10
2,1432,681,341,12,10
1,1433,503,333,12,10
2,1433,679,341,12,10
1,1434,504,334,12,10
2,1434,680,342,12,10
1,1435,503,334,12,10
2,1435,680,343,12,10
1,1436,504,334,12,10
2,1436,681,342,12,10
1,1437,505,334,12,10
2,1437,682,343,12,10
1,1438,504,336,12,10
2,1438,682,344,12,10
1,1439,503,338,12,10
2,1439,688,346,12,10
1,1440,505,338,12,10
2,1440,690,345,12,10
1,1441,504,339,12,10
2,1441,689,346,12,10
1,1442,504,341,12,10
2,1442,689,348,12,10
1,1443,507,341,12,10
2,1443,692,348,12,10
1,1444,504,343,12,10
2,1444,691,349,12,10
1,1445,506,344,12,10
2,1445,685,350,12,10
1,1446,508,346,12,10
2,1446,688,352,12,10
1,1447,507,349,12,10
2,1447,686,353,12,10
1,1448,511,354,12,10
2,1448,688,355,12,10
1,1449,513,354,12,10
2,1449,688,352,12,10
1,1450,513,357,12,10
2,1450,689,355,12,10
1,1451,513,355,12,10
2,1451,689,356,12,10
