counter,frame,x,y,w,h
1,1429,505,328,8,8
2,1429,678,334,8,8
1,1430,505,329,8,8
2,1430,679,336,8,8
1,1431,506,331,8,8
2,1431,680,338,8,8
1,1432,506,332,8,8
2,1432,681,340,8,8
1,1433,505,333,8,8
2,1433,681,341,8,8
1,1434,505,334,8,8
2,1434,680,342,8,8
1,1435,506,334,8,8
2,1435,682,342,8,8
1,1436,506,334,8,8
2,1436,682,341,8,8
1,1437,507,335,8,8
2,1437,683,342,8,8
1,1438,506,337,8,8
2,1438,683,344,8,8
1,1439,504,339,8,8
2,1439,689,346,8,8
1,1440,506,338,8,8
2,1440,691,345,8,8
1,1441,506,339,8,8
2,1441,690,345,8,8
1,1442,505,341,8,8
2,1442,690,347,8,8
1,1443,507,342,8,8
2,1443,693,347,8,8
1,1444,506,344,8,8
2,1444,692,348,8,8
1,1445,507,344,8,8
2,1445,686,349,8,8
1,1446,510,346,8,8
2,1446,688,351,8,8
1,1447,509,348,8,8
2,1447,687,353,8,8
1,1448,510,349,8,8
2,1448,688,353,8,8
1,1449,511,352,8,8
2,1449,689,352,8,8
1,1450,511,354,8,8
2,1450,689,355,8,8
1,1451,514,356,8,8
2,1451,690,355,8,8
1,1452,515,356,8,8
2,1452,691,355,8,8
1,1453,514,358,8,8
2,1453,691,357,8,8
1,1454,512,353,8,8
2,1454,693,358,8,8
1,1455,514,355,8,8
2,1455,692,359,8,8
1,1456,514,357,8,8
2,1456,692,361,8,8
1,1457,514,355,8,8
2,1457,692,359,8,8
1,1458,514,356,8,8
2,1458,693,362,8,8
1,1459,513,356,8,8
2,1459,696,365,8,8
1,1460,516,356,8,8
2,1460,696,364,8,8
1,1461,515,356,8,8
2,1461,696,363,8,8
1,1462,513,358,8,8
2,1462,696,366,8,8
1,1463,514,357,8,8
2,1463,697,366,8,8
1,1464,514,355,8,8
2,1464,697,365,8,8
1,1465,516,357,8,8
2,1465,700,368,8,8
1,1466,516,357,8,8
2,1466,701,368,8,8
1,1467,515,357,8,8
2,1467,700,370,8,8
1,1468,515,355,8,8
2,1468,700,368,8,8
1,1469,515,355,8,8
2,1469,701,369,8,8
1,1470,514,356,8,8
2,1470,701,371,8,8
1,1471,516,356,8,8
2,1471,704,372,8,8
1,1472,515,357,8,8
2,1472,703,373,8,8
