counter,frame,x,y,w,h
1,860,381,96,11,9
2,860,488,94,10,9
1,861,382,98,11,9
2,861,489,97,10,9
1,862,383,97,11,9
2,862,490,97,10,9
1,863,383,97,11,9
2,863,490,97,10,9
1,864,383,98,11,9
2,864,490,98,10,9
1,865,384,99,11,9
2,865,491,99,10,9
1,866,381,95,11,9
2,866,492,95,10,9
1,867,382,97,11,9
2,867,494,97,10,9
1,868,381,96,11,9
2,868,493,97,10,9
1,869,381,96,11,9
2,869,494,97,10,9
1,870,380,97,11,9
2,870,493,98,10,9
1,871,380,96,11,9
2,871,493,98,10,9
1,872,381,96,11,9
2,872,491,99,10,9
1,873,383,97,11,9
2,873,491,98,10,9
1,874,384,97,11,9
2,874,492,99,10,9
1,875,383,100,11,9
2,875,491,101,10,9
1,876,386,100,11,9
2,876,494,102,10,9
1,877,384,96,11,9
2,877,493,99,10,9
1,878,383,98,11,9
2,878,492,100,10,9
1,879,383,102,11,9
2,879,491,104,10,9
1,880,383,101,11,9
2,880,491,104,10,9
1,881,385,99,11,9
2,881,493,102,10,9
1,882,385,101,11,9
2,882,494,103,10,9
1,883,386,102,11,9
2,883,495,103,10,9
1,884,383,101,11,9
2,884,492,103,10,9
1,885,384,101,11,9
2,885,493,102,10,9
1,886,385,101,11,9
2,886,494,103,10,9
1,887,387,103,11,9
2,887,496,104,10,9
1,888,384,103,11,9
2,888,492,104,10,9
1,889,384,101,11,9
2,889,493,104,10,9
1,890,386,102,11,9
2,890,495,104,10,9
1,891,386,104,11,9
2,891,495,105,10,9
1,892,386,104,11,9
2,892,495,105,10,9
1,893,387,106,11,9
2,893,495,107,10,9
1,894,385,105,11,9
2,894,495,106,10,9
1,895,388,103,11,9
2,895,497,105,10,9
1,896,386,103,11,9
2,896,496,105,10,9
1,897,386,106,11,9
2,897,496,108,10,9
1,898,387,106,11,9
2,898,496,108,10,9
1,899,387,106,11,9
2,899,497,108,10,9
1,900,387,106,11,9
2,900,496,107,10,9
1,901,388,106,11,9
2,901,497,108,10,9
1,902,385,106,11,9
2,902,500,108,10,9
1,903,384,106,11,9
2,903,499,108,10,9
1,904,385,106,11,9
2,904,501,109,10,9
1,905,385,107,11,9
2,905,500,109,10,9
1,906,385,108,11,9
2,906,501,110,10,9
1,907,386,108,11,9
2,907,501,110,10,9
1,908,388,109,11,9
2,908,498,112,10,9
1,909,387,109,11,9
2,909,499,112,10,9
1,910,388,110,11,9
2,910,498,112,10,9
1,911,388,111,11,9
2,911,499,113,10,9
1,912,388,110,11,9
2,912,498,112,10,9
1,913,389,109,11,9
2,913,500,112,10,9
1,914,390,111,11,9
2,914,501,114,10,9
1,915,390,109,11,9
2,915,500,112,10,9
1,916,390,110,11,9
2,916,501,113,10,9
1,917,390,112,11,9
2,917,501,115,10,9
1,918,390,113,11,9
2,918,501,115,10,9
1,919,390,111,11,9
2,919,502,114,10,9
1,920,391,112,11,9
2,920,502,115,10,9
1,921,389,111,11,9
2,921,501,115,10,9
1,922,390,111,11,9
2,922,502,115,10,9
1,923,391,112,11,9
2,923,503,116,10,9
1,924,391,116,11,9
2,924,502,119,10,9
1,925,395,114,11,9
2,925,506,118,10,9
1,926,391,113,11,9
2,926,502,117,10,9
1,927,389,114,11,9
2,927,502,119,10,9
1,928,393,115,11,9
2,928,504,119,10,9
1,929,393,115,11,9
2,929,505,119,10,9
1,930,391,114,11,9
2,930,502,118,10,9
1,931,394,114,11,9
2,931,506,118,10,9
1,932,393,117,11,9
2,932,506,121,10,9
1,933,393,118,11,9
2,933,505,122,10,9
1,934,392,114,11,9
2,934,506,118,10,9
1,935,394,118,11,9
2,935,506,121,10,9
1,936,393,118,11,9
2,936,506,121,10,9
1,937,395,116,11,9
2,937,507,120,10,9
1,938,391,116,11,9
2,938,509,119,10,9
1,939,390,117,11,9
2,939,509,121,10,9
1,940,392,116,11,9
2,940,510,120,10,9
1,941,391,117,11,9
2,941,509,120,10,9
1,942,392,117,11,9
2,942,511,120,10,9
1,943,392,117,11,9
2,943,510,120,10,9
1,944,395,120,11,9
2,944,509,122,10,9
1,945,396,122,11,9
2,945,509,124,10,9
1,946,396,120,11,9
2,946,509,122,10,9
1,947,398,122,11,9
2,947,511,125,10,9
1,948,397,122,11,9
2,948,510,124,10,9
1,949,398,121,11,9
2,949,511,122,10,9
1,950,396,119,11,9
2,950,510,121,10,9
1,951,398,126,11,9
2,951,512,128,10,9
1,952,399,126,11,9
2,952,512,127,10,9
1,953,398,122,11,9
2,953,512,122,10,9
1,954,397,121,11,9
2,954,511,120,10,9
1,955,398,124,11,9
2,955,512,123,10,9
1,956,396,123,11,9
2,956,511,123,10,9
1,957,398,123,11,9
2,957,512,122,10,9
1,958,398,124,11,9
2,958,513,123,10,9
1,959,398,126,11,9
2,959,513,124,10,9
1,960,398,125,11,9
2,960,513,122,10,9
1,961,398,126,11,9
2,961,513,122,10,9
1,962,398,127,11,9
2,962,513,124,10,9
1,963,399,127,11,9
2,963,514,124,10,9
1,964,399,127,11,9
2,964,514,124,10,9
1,965,398,126,11,9
2,965,513,122,10,9
1,966,399,126,11,9
2,966,514,122,10,9
1,967,400,128,11,9
2,967,516,123,10,9
1,968,401,129,11,9
2,968,517,123,10,9
1,969,399,128,11,9
2,969,515,122,10,9
1,970,400,129,11,9
2,970,516,124,10,9
1,971,401,130,11,9
2,971,517,124,10,9
1,972,400,129,11,9
2,972,515,123,10,9
1,973,398,129,11,9
2,973,520,122,10,9
1,974,398,128,11,9
2,974,519,122,10,9
1,975,398,128,11,9
2,975,520,122,10,9
1,976,399,127,11,9
2,976,521,122,10,9
1,977,399,128,11,9
2,977,521,123,10,9
1,978,398,129,11,9
2,978,519,124,10,9
1,979,399,129,11,9
2,979,518,125,10,9
1,980,400,130,11,9
2,980,518,125,10,9
1,981,403,130,11,9
2,981,520,125,10,9
1,982,403,130,11,9
2,982,520,125,10,9
1,983,401,131,11,9
2,983,517,127,10,9
1,984,401,130,11,9
2,984,519,126,10,9
1,985,405,129,11,9
2,985,522,125,10,9
1,986,403,131,11,9
2,986,521,127,10,9
1,987,402,132,11,9
2,987,520,128,10,9
1,988,403,129,11,9
2,988,520,124,10,9
1,989,403,130,11,9
2,989,521,127,10,9
1,990,404,131,11,9
2,990,521,128,10,9
1,991,403,128,11,9
2,991,520,125,10,9
1,992,403,129,11,9
2,992,521,127,10,9
1,993,403,130,11,9
2,993,520,128,10,9
1,994,405,128,11,9
2,994,522,125,10,9
1,995,402,129,11,9
2,995,520,125,10,9
1,996,403,131,11,9
2,996,522,128,10,9
1,997,405,131,11,9
2,997,524,129,10,9
1,998,405,128,11,9
2,998,523,126,10,9
1,999,403,129,11,9
2,999,522,126,10,9
1,1000,404,130,11,9
2,1000,522,127,10,9
1,1001,404,130,11,9
2,1001,523,128,10,9
1,1002,405,130,11,9
2,1002,523,128,10,9
1,1003,407,132,11,9
2,1003,525,130,10,9
1,1004,406,131,11,9
2,1004,524,129,10,9
1,1005,405,129,11,9
2,1005,524,128,10,9
1,1006,405,132,11,9
2,1006,524,132,10,9
1,1007,406,131,11,9
2,1007,525,131,10,9
1,1008,406,129,11,9
2,1008,525,129,10,9
1,1009,401,127,11,9
2,1009,526,127,10,9
1,1010,400,128,11,9
2,1010,525,129,10,9
1,1011,401,127,11,9
2,1011,527,127,10,9
1,1012,404,126,11,9
2,1012,529,127,10,9
1,1013,402,128,11,9
2,1013,528,129,10,9
1,1014,401,131,11,9
2,1014,527,133,10,9
1,1015,403,129,11,9
2,1015,526,131,10,9
1,1016,406,129,11,9
2,1016,526,130,10,9
1,1017,404,130,11,9
2,1017,524,130,10,9
1,1018,406,130,11,9
2,1018,526,131,10,9
1,1019,405,129,11,9
2,1019,526,130,10,9
1,1020,405,131,11,9
2,1020,525,133,10,9
1,1021,406,128,11,9
2,1021,526,130,10,9
1,1022,406,129,11,9
2,1022,526,130,10,9
1,1023,405,130,11,9
2,1023,525,131,10,9
1,1024,405,129,11,9
2,1024,526,130,10,9
1,1025,407,130,11,9
2,1025,528,131,10,9
1,1026,407,132,11,9
2,1026,528,133,10,9
1,1027,407,129,11,9
2,1027,527,130,10,9
1,1028,405,131,11,9
2,1028,525,131,10,9
1,1029,406,133,11,9
2,1029,527,134,10,9
1,1030,407,133,11,9
2,1030,527,133,10,9
1,1031,409,131,11,9
2,1031,530,131,10,9
1,1032,407,134,11,9
2,1032,528,133,10,9
1,1033,406,135,11,9
2,1033,528,134,10,9
1,1034,407,134,11,9
2,1034,528,133,10,9
1,1035,409,133,11,9
2,1035,530,132,10,9
1,1036,409,134,11,9
2,1036,530,132,10,9
1,1037,407,134,11,9
2,1037,530,133,10,9
1,1038,406,134,11,9
2,1038,528,133,10,9
1,1039,409,135,11,9
2,1039,531,135,10,9
1,1040,410,134,11,9
2,1040,532,133,10,9
1,1041,409,135,11,9
2,1041,532,134,10,9
1,1042,409,136,11,9
2,1042,532,135,10,9
1,1043,408,138,11,9
2,1043,531,137,10,9
1,1044,411,137,11,9
2,1044,533,136,10,9
1,1045,409,135,11,9
2,1045,536,135,10,9
1,1046,408,138,11,9
2,1046,537,137,10,9
1,1047,409,139,11,9
2,1047,537,139,10,9
1,1048,410,138,11,9
2,1048,538,138,10,9
1,1049,408,136,11,9
2,1049,537,137,10,9
1,1050,411,138,11,9
2,1050,540,139,10,9
1,1051,409,139,11,9
2,1051,535,141,10,9
1,1052,410,141,11,9
2,1052,533,142,10,9
1,1053,413,140,11,9
2,1053,537,141,10,9
1,1054,413,139,11,9
2,1054,536,141,10,9
1,1055,412,141,11,9
2,1055,536,142,10,9
1,1056,412,141,11,9
2,1056,535,142,10,9
1,1057,414,141,11,9
2,1057,538,143,10,9
1,1058,413,142,11,9
2,1058,537,144,10,9
1,1059,414,139,11,9
2,1059,537,141,10,9
1,1060,414,140,11,9
2,1060,538,143,10,9
1,1061,412,142,11,9
2,1061,537,145,10,9
1,1062,414,142,11,9
2,1062,538,144,10,9
1,1063,413,141,11,9
2,1063,538,143,10,9
1,1064,414,143,11,9
2,1064,538,145,10,9
1,1065,416,143,11,9
2,1065,539,144,10,9
1,1066,415,143,11,9
2,1066,539,144,10,9
1,1067,415,144,11,9
2,1067,540,145,10,9
1,1068,417,144,11,9
2,1068,542,146,10,9
1,1069,416,145,11,9
2,1069,540,146,10,9
1,1070,416,146,11,9
2,1070,541,146,10,9
1,1071,418,145,11,9
2,1071,542,146,10,9
1,1072,417,146,11,9
2,1072,542,147,10,9
1,1073,415,145,11,9
2,1073,541,146,10,9
1,1074,417,145,11,9
2,1074,543,146,10,9
1,1075,416,147,11,9
2,1075,541,147,10,9
1,1076,417,145,11,9
2,1076,542,146,10,9
1,1077,417,145,11,9
2,1077,543,144,10,9
1,1078,417,145,11,9
2,1078,543,144,10,9
1,1079,419,146,11,9
2,1079,544,146,10,9
1,1080,418,148,11,9
2,1080,544,147,10,9
1,1081,418,147,11,9
2,1081,546,144,10,9
1,1082,415,146,11,9
2,1082,547,145,10,9
1,1083,414,146,11,9
2,1083,546,145,10,9
1,1084,416,147,11,9
2,1084,549,146,10,9
1,1085,415,148,11,9
2,1085,547,147,10,9
1,1086,415,146,11,9
2,1086,546,146,10,9
1,1087,419,146,11,9
2,1087,547,146,10,9
1,1088,418,150,11,9
2,1088,544,149,10,9
1,1089,418,152,11,9
2,1089,544,151,10,9
1,1090,418,149,11,9
2,1090,546,148,10,9
1,1091,418,150,11,9
2,1091,545,149,10,9
1,1092,421,153,11,9
2,1092,548,151,10,9
1,1093,420,149,11,9
2,1093,546,149,10,9
1,1094,419,152,11,9
2,1094,546,151,10,9
1,1095,420,152,11,9
2,1095,547,151,10,9
1,1096,422,151,11,9
2,1096,549,150,10,9
1,1097,420,151,11,9
2,1097,548,150,10,9
1,1098,421,151,11,9
2,1098,549,149,10,9
1,1099,421,152,11,9
2,1099,549,151,10,9
1,1100,422,153,11,9
2,1100,550,152,10,9
1,1101,422,153,11,9
2,1101,550,151,10,9
1,1102,422,152,11,9
2,1102,550,152,10,9
1,1103,421,152,11,9
2,1103,548,152,10,9
1,1104,423,152,11,9
2,1104,551,151,10,9
1,1105,423,153,11,9
2,1105,551,152,10,9
1,1106,423,154,11,9
2,1106,551,154,10,9
1,1107,424,153,11,9
2,1107,552,152,10,9
1,1108,423,155,11,9
2,1108,552,154,10,9
1,1109,421,154,11,9
2,1109,550,153,10,9
1,1110,424,153,11,9
2,1110,553,153,10,9
1,1111,425,155,11,9
2,1111,554,154,10,9
1,1112,423,157,11,9
2,1112,552,155,10,9
1,1113,424,155,11,9
2,1113,554,153,10,9
1,1114,424,155,11,9
2,1114,554,153,10,9
1,1115,423,155,11,9
2,1115,552,153,10,9
1,1116,425,155,11,9
2,1116,555,153,10,9
1,1117,423,157,11,9
2,1117,555,155,10,9
1,1118,422,157,11,9
2,1118,558,154,10,9
1,1119,424,155,11,9
2,1119,560,152,10,9
1,1120,424,156,11,9
2,1120,559,153,10,9
1,1121,423,158,11,9
2,1121,558,156,10,9
1,1122,424,156,11,9
2,1122,560,154,10,9
1,1123,426,158,11,9
2,1123,556,157,10,9
1,1124,426,159,11,9
2,1124,557,157,10,9
1,1125,428,157,11,9
2,1125,558,156,10,9
1,1126,429,158,11,9
2,1126,559,157,10,9
1,1127,427,158,11,9
2,1127,557,157,10,9
1,1128,429,158,11,9
2,1128,559,158,10,9
1,1129,428,160,11,9
2,1129,559,160,10,9
1,1130,429,159,11,9
2,1130,559,159,10,9
1,1131,429,157,11,9
2,1131,559,157,10,9
1,1132,430,161,11,9
2,1132,561,160,10,9
1,1133,429,162,11,9
2,1133,561,162,10,9
1,1134,429,159,11,9
2,1134,559,159,10,9
1,1135,430,160,11,9
2,1135,562,160,10,9
1,1136,430,161,11,9
2,1136,561,162,10,9
1,1137,430,162,11,9
2,1137,563,162,10,9
1,1138,430,160,11,9
2,1138,562,160,10,9
1,1139,430,162,11,9
2,1139,562,161,10,9
1,1140,430,164,11,9
2,1140,563,163,10,9
1,1141,430,163,11,9
2,1141,562,162,10,9
1,1142,429,161,11,9
2,1142,562,161,10,9
1,1143,431,162,11,9
2,1143,563,163,10,9
1,1144,433,165,11,9
2,1144,565,165,10,9
1,1145,430,164,11,9
2,1145,563,164,10,9
1,1146,431,163,11,9
2,1146,564,164,10,9
1,1147,433,165,11,9
2,1147,565,166,10,9
1,1148,432,166,11,9
2,1148,564,168,10,9
1,1149,432,165,11,9
2,1149,565,166,10,9
1,1150,433,164,11,9
2,1150,566,165,10,9
1,1151,434,167,11,9
2,1151,567,169,10,9
1,1152,434,167,11,9
2,1152,566,169,10,9
1,1153,434,167,11,9
2,1153,567,169,10,9
1,1154,433,170,11,9
2,1154,566,172,10,9
1,1155,434,169,11,9
2,1155,567,171,10,9
1,1156,435,169,11,9
2,1156,567,170,10,9
1,1157,435,172,11,9
2,1157,568,174,10,9
1,1158,435,171,11,9
2,1158,569,173,10,9
1,1159,435,169,11,9
2,1159,570,170,10,9
1,1160,435,171,11,9
2,1160,569,173,10,9
1,1161,436,174,11,9
2,1161,569,175,10,9
1,1162,437,172,11,9
2,1162,571,172,10,9
1,1163,436,175,11,9
2,1163,570,174,10,9
1,1164,436,177,11,9
2,1164,571,176,10,9
1,1165,437,177,11,9
2,1165,572,175,10,9
1,1166,437,177,11,9
2,1166,572,174,10,9
1,1167,438,181,11,9
2,1167,573,178,10,9
1,1168,437,183,11,9
2,1168,572,179,10,9
1,1169,438,181,11,9
2,1169,573,176,10,9
1,1170,439,180,11,9
2,1170,574,176,10,9
1,1171,440,185,11,9
2,1171,575,180,10,9
1,1172,438,187,11,9
2,1172,573,182,10,9
1,1173,439,184,11,9
2,1173,575,178,10,9
1,1174,441,186,11,9
2,1174,576,180,10,9
1,1175,440,187,11,9
2,1175,576,181,10,9
1,1176,440,187,11,9
2,1176,575,180,10,9
1,1177,440,188,11,9
2,1177,575,181,10,9
1,1178,443,191,11,9
2,1178,579,184,10,9
1,1179,442,192,11,9
2,1179,578,185,10,9
1,1180,442,193,11,9
2,1180,578,187,10,9
1,1181,441,192,11,9
2,1181,577,187,10,9
1,1182,443,192,11,9
2,1182,578,187,10,9
1,1183,444,194,11,9
2,1183,581,190,10,9
1,1184,444,195,11,9
2,1184,581,191,10,9
1,1185,442,196,11,9
2,1185,579,193,10,9
1,1186,442,196,11,9
2,1186,580,193,10,9
1,1187,444,196,11,9
2,1187,581,194,10,9
1,1188,446,199,11,9
2,1188,581,196,10,9
1,1189,445,199,11,9
2,1189,582,197,10,9
1,1190,446,198,11,9
2,1190,581,197,10,9
1,1191,445,198,11,9
2,1191,581,198,10,9
1,1192,445,199,11,9
2,1192,582,198,10,9
1,1193,447,199,11,9
2,1193,583,198,10,9
1,1194,447,201,11,9
2,1194,585,201,10,9
1,1195,446,203,11,9
2,1195,584,204,10,9
1,1196,446,201,11,9
2,1196,584,201,10,9
1,1197,447,203,11,9
2,1197,585,203,10,9
1,1198,447,205,11,9
2,1198,586,205,10,9
1,1199,448,204,11,9
2,1199,587,204,10,9
1,1200,449,205,11,9
2,1200,586,205,10,9
1,1201,448,207,11,9
2,1201,587,207,10,9
1,1202,449,207,11,9
2,1202,587,206,10,9
1,1203,449,208,11,9
2,1203,588,207,10,9
1,1204,449,209,11,9
2,1204,588,208,10,9
1,1205,449,208,11,9
2,1205,587,207,10,9
1,1206,449,209,11,9
2,1206,588,208,10,9
1,1207,450,212,11,9
2,1207,590,211,10,9
1,1208,450,212,11,9
2,1208,589,211,10,9
1,1209,449,212,11,9
2,1209,589,210,10,9
1,1210,450,214,11,9
2,1210,590,212,10,9
1,1211,451,216,11,9
2,1211,590,213,10,9
1,1212,450,215,11,9
2,1212,591,212,10,9
1,1213,451,215,11,9
2,1213,591,213,10,9
1,1214,452,216,11,9
2,1214,592,213,10,9
1,1215,451,217,11,9
2,1215,592,213,10,9
1,1216,451,217,11,9
2,1216,591,214,10,9
1,1217,451,219,11,9
2,1217,592,216,10,9
1,1218,451,218,11,9
2,1218,592,214,10,9
1,1219,452,219,11,9
2,1219,593,215,10,9
1,1220,453,221,11,9
2,1220,594,216,10,9
1,1221,453,222,11,9
2,1221,594,217,10,9
1,1222,453,221,11,9
2,1222,594,217,10,9
1,1223,452,222,11,9
2,1223,594,218,10,9
1,1224,454,222,11,9
2,1224,595,217,10,9
1,1225,454,223,11,9
2,1225,594,219,10,9
1,1226,453,224,11,9
2,1226,594,220,10,9
1,1227,453,224,11,9
2,1227,594,219,10,9
1,1228,454,224,11,9
2,1228,595,219,10,9
1,1229,454,224,11,9
2,1229,595,220,10,9
1,1230,453,224,11,9
2,1230,596,220,10,9
1,1231,453,225,11,9
2,1231,596,221,10,9
1,1232,453,226,11,9
2,1232,596,222,10,9
1,1233,455,226,11,9
2,1233,598,222,10,9
1,1234,455,227,11,9
2,1234,599,224,10,9
1,1235,454,227,11,9
2,1235,597,223,10,9
1,1236,454,228,11,9
2,1236,598,224,10,9
1,1237,455,229,11,9
2,1237,599,225,10,9
1,1238,456,228,11,9
2,1238,600,224,10,9
1,1239,457,229,11,9
2,1239,600,226,10,9
1,1240,456,230,11,9
2,1240,600,226,10,9
1,1241,456,230,11,9
2,1241,601,227,10,9
1,1242,456,230,11,9
2,1242,601,228,10,9
1,1243,457,231,11,9
2,1243,601,229,10,9
1,1244,458,233,11,9
2,1244,602,229,10,9
1,1245,457,232,11,9
2,1245,602,229,10,9
1,1246,457,231,11,9
2,1246,603,229,10,9
1,1247,458,233,11,9
2,1247,603,230,10,9
1,1248,459,234,11,9
2,1248,603,231,10,9
1,1249,458,234,11,9
2,1249,604,231,10,9
1,1250,458,235,11,9
2,1250,603,232,10,9
1,1251,459,235,11,9
2,1251,604,232,10,9
1,1252,460,235,11,9
2,1252,606,233,10,9
1,1253,458,236,11,9
2,1253,604,233,10,9
1,1254,458,236,11,9
2,1254,605,233,10,9
1,1255,459,237,11,9
2,1255,605,234,10,9
1,1256,459,237,11,9
2,1256,605,234,10,9
1,1257,459,237,11,9
2,1257,606,233,10,9
1,1258,459,238,11,9
2,1258,605,234,10,9
1,1259,459,239,11,9
2,1259,605,234,10,9
1,1260,457,238,11,9
2,1260,610,233,10,9
1,1261,457,240,11,9
2,1261,610,236,10,9
1,1262,457,239,11,9
2,1262,611,235,10,9
1,1263,457,239,11,9
2,1263,611,235,10,9
1,1264,457,241,11,9
2,1264,610,237,10,9
1,1265,458,242,11,9
2,1265,612,237,10,9
1,1266,461,243,11,9
2,1266,609,238,10,9
1,1267,461,243,11,9
2,1267,608,238,10,9
1,1268,461,243,11,9
2,1268,609,239,10,9
1,1269,461,245,11,9
2,1269,609,241,10,9
1,1270,461,245,11,9
2,1270,609,241,10,9
1,1271,461,244,11,9
2,1271,610,240,10,9
1,1272,463,245,11,9
2,1272,610,241,10,9
1,1273,461,247,11,9
2,1273,610,243,10,9
1,1274,460,246,11,9
2,1274,610,242,10,9
1,1275,461,245,11,9
2,1275,610,243,10,9
1,1276,462,247,11,9
2,1276,612,245,10,9
1,1277,463,247,11,9
2,1277,612,246,10,9
1,1278,462,246,11,9
2,1278,611,246,10,9
1,1279,462,247,11,9
2,1279,612,248,10,9
1,1280,463,247,11,9
2,1280,612,249,10,9
1,1281,464,246,11,9
2,1281,613,248,10,9
1,1282,463,246,11,9
2,1282,613,250,10,9
1,1283,463,247,11,9
2,1283,613,251,10,9
1,1284,464,247,11,9
2,1284,614,252,10,9
1,1285,464,247,11,9
2,1285,613,252,10,9
1,1286,465,247,11,9
2,1286,615,253,10,9
1,1287,465,248,11,9
2,1287,615,254,10,9
1,1288,464,249,11,9
2,1288,616,256,10,9
1,1289,464,249,11,9
2,1289,616,256,10,9
1,1290,465,249,11,9
2,1290,616,257,10,9
1,1291,466,251,11,9
2,1291,616,259,10,9
1,1292,464,251,11,9
2,1292,616,259,10,9
1,1293,465,252,11,9
2,1293,617,259,10,9
1,1294,467,253,11,9
2,1294,618,259,10,9
1,1295,467,255,11,9
2,1295,622,261,10,9
1,1296,463,254,11,9
2,1296,622,261,10,9
1,1297,463,254,11,9
2,1297,622,260,10,9
1,1298,464,256,11,9
2,1298,622,261,10,9
1,1299,465,257,11,9
2,1299,623,262,10,9
1,1300,464,257,11,9
2,1300,624,262,10,9
1,1301,465,258,11,9
2,1301,624,263,10,9
1,1302,468,259,11,9
2,1302,621,264,10,9
1,1303,468,260,11,9
2,1303,620,263,10,9
1,1304,468,263,11,9
2,1304,621,265,10,9
1,1305,469,263,11,9
2,1305,622,265,10,9
1,1306,469,262,11,9
2,1306,621,265,10,9
1,1307,470,264,11,9
2,1307,622,266,10,9
1,1308,469,265,11,9
2,1308,622,267,10,9
1,1309,470,266,11,9
2,1309,624,267,10,9
1,1310,470,266,11,9
2,1310,623,268,10,9
1,1311,470,267,11,9
2,1311,624,268,10,9
1,1312,471,268,11,9
2,1312,624,268,10,9
1,1313,471,270,11,9
2,1313,624,269,10,9
1,1314,471,271,11,9
2,1314,625,270,10,9
1,1315,471,271,11,9
2,1315,625,271,10,9
1,1316,470,272,11,9
2,1316,625,271,10,9
1,1317,472,273,11,9
2,1317,626,273,10,9
1,1318,473,274,11,9
2,1318,627,274,10,9
1,1319,473,273,11,9
2,1319,626,273,10,9
1,1320,473,274,11,9
2,1320,626,274,10,9
1,1321,473,275,11,9
2,1321,628,275,10,9
1,1322,474,275,11,9
2,1322,629,275,10,9
1,1323,473,275,11,9
2,1323,628,275,10,9
1,1324,474,276,11,9
2,1324,630,276,10,9
1,1325,474,278,11,9
2,1325,629,277,10,9
1,1326,474,278,11,9
2,1326,630,278,10,9
1,1327,474,278,11,9
2,1327,630,279,10,9
1,1328,475,278,11,9
2,1328,630,279,10,9
1,1329,477,279,11,9
2,1329,632,280,10,9
1,1330,477,279,11,9
2,1330,632,280,10,9
1,1331,472,278,11,9
2,1331,636,279,10,9
1,1332,471,279,11,9
2,1332,636,281,10,9
1,1333,472,279,11,9
2,1333,636,282,10,9
1,1334,474,279,11,9
2,1334,639,281,10,9
1,1335,474,281,11,9
2,1335,638,283,10,9
1,1336,474,282,11,9
2,1336,639,285,10,9
1,1337,474,281,11,9
2,1337,635,286,10,9
1,1338,479,283,11,9
2,1338,635,286,10,9
1,1339,480,285,11,9
2,1339,636,288,10,9
1,1340,481,286,11,9
2,1340,636,289,10,9
1,1341,481,286,11,9
2,1341,637,289,10,9
1,1342,479,286,11,9
2,1342,637,289,10,9
1,1343,481,287,11,9
2,1343,638,290,10,9
1,1344,480,287,11,9
2,1344,638,291,10,9
1,1345,480,286,11,9
2,1345,639,291,10,9
1,1346,481,287,11,9
2,1346,640,291,10,9
1,1347,480,289,11,9
2,1347,640,293,10,9
1,1348,480,288,11,9
2,1348,640,292,10,9
1,1349,481,287,11,9
2,1349,641,292,10,9
1,1350,483,290,11,9
2,1350,641,294,10,9
1,1351,483,291,11,9
2,1351,642,295,10,9
1,1352,483,289,11,9
2,1352,642,293,10,9
1,1353,483,291,11,9
2,1353,642,295,10,9
1,1354,484,292,11,9
2,1354,643,296,10,9
1,1355,483,291,11,9
2,1355,643,295,10,9
1,1356,483,292,11,9
2,1356,644,296,10,9
1,1357,483,291,11,9
2,1357,644,296,10,9
1,1358,487,293,11,9
2,1358,646,296,10,9
1,1359,488,295,11,9
2,1359,646,298,10,9
1,1360,487,294,11,9
2,1360,646,297,10,9
1,1361,487,293,11,9
2,1361,647,297,10,9
1,1362,486,294,11,9
2,1362,647,298,10,9
1,1363,487,294,11,9
2,1363,647,297,10,9
1,1364,487,295,11,9
2,1364,648,298,10,9
1,1365,485,295,11,9
2,1365,648,299,10,9
1,1366,486,295,11,9
2,1366,648,297,10,9
1,1367,484,296,11,9
2,1367,654,298,10,9
1,1368,483,297,11,9
2,1368,654,298,10,9
1,1369,483,296,11,9
2,1369,655,298,10,9
1,1370,484,297,11,9
2,1370,656,299,10,9
1,1371,484,298,11,9
2,1371,655,299,10,9
1,1372,485,297,11,9
2,1372,656,297,10,9
1,1373,485,299,11,9
2,1373,653,299,10,9
1,1374,488,300,11,9
2,1374,653,301,10,9
1,1375,489,299,11,9
2,1375,654,300,10,9
1,1376,489,300,11,9
2,1376,654,301,10,9
1,1377,489,301,11,9
2,1377,654,302,10,9
1,1378,488,301,11,9
2,1378,654,301,10,9
1,1379,489,301,11,9
2,1379,654,302,10,9
1,1380,490,301,11,9
2,1380,656,301,10,9
1,1381,491,302,11,9
2,1381,657,301,10,9
1,1382,490,304,11,9
2,1382,657,304,10,9
1,1383,490,303,11,9
2,1383,657,303,10,9
1,1384,489,303,11,9
2,1384,657,303,10,9
1,1385,491,305,11,9
2,1385,658,305,10,9
1,1386,492,305,11,9
2,1386,659,305,10,9
1,1387,493,306,11,9
2,1387,659,305,10,9
1,1388,492,306,11,9
2,1388,660,306,10,9
1,1389,493,307,11,9
2,1389,660,307,10,9
1,1390,493,307,11,9
2,1390,661,307,10,9
1,1391,493,306,11,9
2,1391,661,306,10,9
1,1392,493,307,11,9
2,1392,661,307,10,9
1,1393,493,309,11,9
2,1393,662,308,10,9
1,1394,493,307,11,9
2,1394,662,307,10,9
1,1395,493,307,11,9
2,1395,663,307,10,9
1,1396,494,310,11,9
2,1396,664,309,10,9
1,1397,495,310,11,9
2,1397,665,309,10,9
1,1398,496,309,11,9
2,1398,664,309,10,9
1,1399,495,310,11,9
2,1399,665,311,10,9
1,1400,495,311,11,9
2,1400,665,311,10,9
1,1401,495,311,11,9
2,1401,666,311,10,9
1,1402,497,313,11,9
2,1402,668,312,10,9
1,1403,494,312,11,9
2,1403,672,312,10,9
1,1404,494,311,11,9
2,1404,671,311,10,9
1,1405,495,314,11,9
2,1405,672,313,10,9
1,1406,495,314,11,9
2,1406,672,314,10,9
1,1407,496,314,11,9
2,1407,673,313,10,9
1,1408,496,315,11,9
