ICAO,CALLSIGN,ALTITUDE,LONGITUDE,LATITUDE,TIMESTAMP,DISTANCE,BHATDOTRHAT,BHATDOTRHATV,DF,TC,ALTCOR,ARCANG,T,AS,M,RP,RSURF,H,PBARO,VRATE,GS,HDNG,MHDNG,ROLL,TRACK,RTRACK
4066cd,TOM3KM,5830.6402345890765,-3.0905751296291584,50.63990151463136,204.276055,26.179691287619697,-0.3897622913602295,0.062078815351697625,4,31,75.0,0.004103422651189798,0.0,0.0,0.0,6367.150745830215,6365.396426686712,1.7543191435027505,1009.0,-832.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5830.113436545475,-3.0905610514782413,50.639935847113456,204.3107175,26.17907831824678,-0.3896254124223921,0.06207423393243553,21,16,75.0,0.004103328001512758,0.0,0.0,0.0,6367.150572676075,6365.396414100615,1.7541585754590607,1009.0,-832.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5829.930407945718,-3.0905561602219414,50.63994777545336,204.3227605,26.178865350625923,-0.38957785575312787,0.06207264218249905,11,14,75.0,0.004103295116808521,0.0,0.0,0.0,6367.150512516095,6365.396409727753,1.7541027883418547,1009.0,-832.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5829.3303027152915,-3.090540123009763,50.63998688551144,204.3622465,26.17816708279588,-0.3894219292694799,0.06206742323057743,17,19,75.0,0.004103187296046959,0.0,0.0,0.0,6367.150315266492,6365.396395390224,1.753919876267621,1009.0,-832.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.0904244,50.6402691,204.64717375,26.173128448024627,-0.38837428861123846,0.062061716245640886,17,11,75.0,0.004102409271605773,0.0,0.0,0.0,6367.148891931967,6365.396291931967,1.7526,1009.0,-832.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.0903775501590203,50.64036703867745,204.75920075,26.171906777765052,-0.3879753207107269,0.06206480709155688,20,16,75.0,0.004102217344117018,0.0,0.0,0.0,6367.148856026015,6365.396256026015,1.7526,1009.0,-832.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.0903751927580934,50.64037196677804,204.76483775,26.171845305483785,-0.38795524535340065,0.062064962617442855,5,24,75.0,0.004102207686666098,0.0,0.0,0.0,6367.148854219291,6365.396254219291,1.7526,1009.0,-832.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.090311446851319,50.640505226351,204.9172665,26.17018304843344,-0.38741239248431447,0.0620691681552098,17,19,75.0,0.004101946541877774,0.0,0.0,0.0,6367.148805364111,6365.396205364111,1.7526,1009.0,-768.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.090302251649461,50.64052444874088,204.939254,26.169943271640054,-0.3873340871944067,0.06206977479445371,20,16,75.0,0.004101908872336868,0.0,0.0,0.0,6367.148798316862,6365.396198316862,1.7526,1009.0,-768.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.090279182200106,50.64057267497414,204.9944175,26.169341705880335,-0.387137630395779,0.06207129676575248,0,10,75.0,0.004101814364833981,0.0,0.0,0.0,6367.14878063632,6365.39618063632,1.7526,1009.0,-768.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.090279182200106,50.64057267497414,204.9944175,26.169341705880335,-0.387137630395779,0.06207129676575248,0,10,75.0,0.004101814364833981,0.0,0.0,0.0,6367.14878063632,6365.39618063632,1.7526,1009.0,-768.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.0901920285190965,50.64075486804192,205.20281875,26.16706906081099,-0.38639543959198613,0.06207704659527974,20,31,75.0,0.004101457326543515,0.0,0.0,0.0,6367.148713841304,6365.396113841304,1.7526,1009.0,-768.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.090146041427471,50.640851003158694,205.31278275,26.165869887857827,-0.38600381876654355,0.06208008052263927,11,14,75.0,0.004101268933438517,0.0,0.0,0.0,6367.148678596567,6365.396078596567,1.7526,1009.0,-768.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.090133206305742,50.640877834729956,205.343474,26.16553519544123,-0.38589451633430333,0.062080927299976156,20,16,75.0,0.0041012163524130575,0.0,0.0,0.0,6367.148668759666,6365.396068759666,1.7526,1009.0,-768.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.0901086522416468,50.64092916452133,205.4021875,26.164894916430047,-0.38568541672593487,0.062082547216439944,17,19,75.0,0.004101115762960416,0.0,0.0,0.0,6367.148649941309,6365.396049941309,1.7526,1009.0,-704.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.0901086522416468,50.64092916452133,205.4021875,26.164894916430047,-0.38568541672593487,0.062082547216439944,17,19,75.0,0.004101115762960416,0.0,0.0,0.0,6367.148649941309,6365.396049941309,1.7526,1009.0,-704.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.089979,50.6412002,205.712211,26.16151406636962,-0.3845989244655815,0.06208741081261069,17,11,75.0,0.004100584622861956,0.0,0.0,0.0,6367.148550575183,6365.395950575184,1.7526,1009.0,-704.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.0898453786636977,50.64142364223457,205.982193,26.16054022881879,-0.383657295346347,0.062076153758181686,17,19,75.0,0.004100432196302295,0.0,0.0,0.0,6367.1484686578915,6365.395868657892,1.7526,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.0898130870387286,50.64147764044355,206.04743825,26.16030488618682,-0.3834179627045427,0.062032013355484916,0,17,75.0,0.004100395360109543,0.0,0.0,0.0,6367.148448861334,6365.395848861334,1.7526,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5825.0,-3.0897563,50.6415726,206.1621765,26.15989102001661,-0.3829970798281878,0.06195438942792357,17,11,75.0,0.004100330581136466,0.0,0.0,0.0,6367.14841404773,6365.39581404773,1.7526,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5824.564068867519,-3.0897537123127976,50.641579093630156,206.16923875,26.159770912742704,-0.3829711740810325,0.06194961160028178,4,0,75.0,0.00410031310761231,0.0,0.0,0.0,6367.148278795985,6365.395811667794,1.7524671281908197,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5823.807558835038,-3.0897492216692446,50.641590362603594,206.1814945,26.159562479917163,-0.38292621753592315,0.06194132021140134,4,0,75.0,0.0041002827842530854,0.0,0.0,0.0,6367.148044081613,6365.39580753768,1.7522365439329195,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5808.331100875411,-3.0896573534147964,50.64182089992136,206.432219,26.155298422967004,-0.38196542286657703,0.06181820678572092,17,19,75.0,0.0040996624379601365,0.0,0.0,0.0,6367.143242364585,6365.395723045038,1.7475193195468253,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5804.285238988221,-3.089633337178634,50.64188116708003,206.4977635,26.15418371147782,-0.3816835823589422,0.06182073908821834,11,14,75.0,0.004099500266781819,0.0,0.0,0.0,6367.141987097781,6365.395700956937,1.74628614084361,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.0896079,50.641945,206.567186,26.153003047068786,-0.38138506650114656,0.061823421216697885,17,11,75.0,0.00409932850059813,0.0,0.0,0.0,6367.140657561974,6365.395677561974,1.74498,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.0894832550597258,50.64223162179575,206.83723875,26.148867246679785,-0.3802238431468115,0.0618338546665413,17,19,75.0,0.004098678587361933,0.0,0.0,0.0,6367.140552482853,6365.395572482853,1.74498,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.0894341896244324,50.64234444806164,206.94354275,26.14723922354522,-0.3797667373130097,0.06183796170656276,0,21,75.0,0.0040984227544675796,0.0,0.0,0.0,6367.140511119339,6365.395531119339,1.74498,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.0894313329281142,50.64235101705214,206.949732,26.147144436498774,-0.3797401236175527,0.0618382008273621,0,21,75.0,0.004098407859320253,0.0,0.0,0.0,6367.140508711065,6365.395528711065,1.74498,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.08939555943297,50.64243327842109,207.027238,26.14595744860493,-0.3794068488136446,0.06184119526072211,20,16,75.0,0.00409822133214997,0.0,0.0,0.0,6367.140478553023,6365.395498553023,1.74498,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.0893923527604863,50.6424406521839,207.0341855,26.145851049121113,-0.3793769746529326,0.06184146367640307,21,16,75.0,0.004098204612186154,0.0,0.0,0.0,6367.140475849709,6365.395495849709,1.74498,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.0893918883179983,50.64244172017222,207.03519175,26.14583563861653,-0.37937264779086477,0.06184150255272966,21,16,75.0,0.004098202190528926,0.0,0.0,0.0,6367.140475458172,6365.395495458171,1.74498,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.089284261358217,50.64268920901867,207.26837375,26.142264505916316,-0.37836996818767415,0.0618505115063559,0,14,75.0,0.004097641011025134,0.0,0.0,0.0,6367.140384725678,6365.3954047256775,1.74498,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.089284261358217,50.64268920901867,207.26837375,26.142264505916316,-0.37836996818767415,0.0618505115063559,0,14,75.0,0.004097641011025134,0.0,0.0,0.0,6367.140384725678,6365.3954047256775,1.74498,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.0891625,50.6429692,207.532179,26.138224384660113,-0.3773573303010736,0.06185801747873852,17,11,75.0,0.004097006133121638,0.0,0.0,0.0,6367.1402820774965,6365.395302077496,1.74498,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.089118033387757,50.643062146600805,207.6355175,26.13719304154405,-0.37697586856094023,0.06186062205616855,0,14,75.0,0.004096844147614029,0.0,0.0,0.0,6367.140248002337,6365.395268002337,1.74498,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.089118033387757,50.643062146600805,207.6355175,26.13719304154405,-0.37697586856094023,0.06186062205616855,0,14,75.0,0.004096844147614029,0.0,0.0,0.0,6367.140248002337,6365.395268002337,1.74498,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.0889473479017537,50.64341892295345,208.03218325,26.133234221833685,-0.3755116242836733,0.061870619749765,17,11,75.0,0.0040962223648044775,0.0,0.0,0.0,6367.140117204536,6365.395137204536,1.74498,1009.0,-640.0,212.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.088831148791193,50.64366180883565,208.302225,26.130539140137014,-0.37451479739085325,0.06187742597055605,17,19,75.0,0.004095799068066579,0.0,0.0,0.0,6367.140028160127,6365.395048160127,1.74498,1009.0,-576.0,211.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.0887171,50.6439002,208.5672695,26.127893932198784,-0.3736282455402331,0.06188552765138226,17,11,75.0,0.004095383604634543,0.0,0.0,0.0,6367.139940763527,6365.394960763527,1.74498,1009.0,-576.0,211.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.088715346532294,50.64390459724831,208.57276,26.127823712816948,-0.37361049893086695,0.06188570505706702,11,14,75.0,0.0040953725682972356,0.0,0.0,0.0,6367.139939151459,6365.394959151458,1.74498,1009.0,-576.0,211.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.08871246219688,50.64391183042345,208.5817915,26.127708206697818,-0.37358130696246855,0.061885996877382436,20,16,75.0,0.004095354414271119,0.0,0.0,0.0,6367.139936499715,6365.394956499715,1.74498,1009.0,-576.0,211.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.0887106750362783,50.64391631216491,208.5873875,26.127636638050017,-0.37356321935186604,0.061886177691918794,5,24,75.0,0.004095343165870505,0.0,0.0,0.0,6367.139934856671,6365.394954856671,1.74498,1009.0,-576.0,211.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.0887106750362783,50.64391631216491,208.5873875,26.127636638050017,-0.37356321935186604,0.061886177691918794,5,24,75.0,0.004095343165870505,0.0,0.0,0.0,6367.139934856671,6365.394954856671,1.74498,1009.0,-576.0,211.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.088630874770464,50.64411643081131,208.83726,26.124440955964907,-0.3727510041392267,0.06189158229653875,17,19,75.0,0.004094840902471205,0.0,0.0,0.0,6367.139861491481,6365.39488149148,1.74498,1009.0,-576.0,211.0,74.0,76.11,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.08860867793878,50.644172094785176,208.90676325,26.123552061465183,-0.3724629090764385,0.061856753303375506,20,16,75.0,0.004094701195466202,0.0,0.0,0.0,6367.139841084597,6365.394861084596,1.74498,1009.0,-576.0,211.0,74.0,76.29,-0.2,16.172,0.0
4066cd,TOM3KM,5800.0,-3.0885686,50.6442726,209.03225625,26.121947100007215,-0.3719427332038791,0.06179386710972223,17,11,75.0,0.004094448944655216,0.0,0.0,0.0,6367.1398042385335,6365.394824238533,1.74498,1009.0,-576.0,211.0,74.0,76.29,-0.2,16.172,0.0
4066cd,TOM3KM,5795.090000875096,-3.0885102888503924,50.64438232866044,209.14222825,26.12107392035937,-0.3714868927900145,0.06173875869340865,17,4,75.0,0.004094327719678124,0.0,0.0,0.0,6367.138267451593,6365.394784019325,1.743483432266729,1009.0,-576.0,211.0,74.0,76.29,-0.2,16.172,0.0
4066cd,TOM3KM,5787.946644634505,-3.0884254543516794,50.64454196838571,209.302222,26.119803567121426,-0.3708237092777045,0.061658583719937474,17,19,75.0,0.00409415135443353,0.0,0.0,0.0,6367.136031643335,6365.39472550605,1.7413061372845968,1009.0,-576.0,211.0,74.0,76.29,-0.2,16.172,0.0
4066cd,TOM3KM,5775.41809241721,-3.0882766652655467,50.64482195647066,209.582831,26.117575526640184,-0.36972234599637893,0.061619575692155495,11,14,75.0,0.004093842031882366,0.0,0.0,0.0,6367.132110315662,6365.394622881094,1.7374874345687654,1009.0,-576.0,211.0,74.0,76.29,-0.2,16.172,0.0
4066cd,TOM3KM,5775.118640155445,-3.088273108970486,50.644828648629804,209.589538,26.117522272940167,-0.369696718561244,0.06161978955649075,0,17,75.0,0.004093834638582969,0.0,0.0,0.0,6367.132016589713,6365.394620428194,1.7373961615193796,1009.0,-576.0,211.0,74.0,76.29,-0.2,16.172,0.0
4066cd,TOM3KM,5775.0,-3.0882717,50.6448313,209.59219525,26.117501174327618,-0.36968656521369486,0.061619874287518764,17,11,75.0,0.004093831709427635,0.0,0.0,0.0,6367.131979456379,6365.394619456379,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.29,-0.2,16.172,0.0
4066cd,TOM3KM,5775.0,-3.08816407409494,50.645084372194674,209.862226,26.114082462947113,-0.3686547781956462,0.061628484686631374,17,19,75.0,0.004093294549010059,0.0,0.0,0.0,6367.131886678863,6365.394526678863,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.29,-0.2,16.172,0.0
4066cd,TOM3KM,5775.0,-3.08816407409494,50.645084372194674,209.862226,26.114082462947113,-0.3686547781956462,0.061628484686631374,17,19,75.0,0.004093294549010059,0.0,0.0,0.0,6367.131886678863,6365.394526678863,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.29,-0.2,16.172,0.0
4066cd,TOM3KM,5775.0,-3.087988588617058,50.64549700979336,210.30251475,26.108508208310067,-0.36697243566079457,0.06164252405756337,20,16,75.0,0.004092418701763758,0.0,0.0,0.0,6367.131735403885,6365.394375403885,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.29,-0.2,16.172,0.0
4066cd,TOM3KM,5775.0,-3.0879781701211946,50.645521507906636,210.3286545,26.10817726725684,-0.36687255572228744,0.06164335756885867,20,31,75.0,0.0040923667030968456,0.0,0.0,0.0,6367.1317264227555,6365.394366422755,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.29,-0.2,16.348,0.0
4066cd,TOM3KM,5775.0,-3.08797772173099,50.64552256225404,210.3297795,26.108163024248206,-0.3668682570992776,0.06164339344143615,20,16,75.0,0.004092364465183313,0.0,0.0,0.0,6367.131726036227,6365.3943660362265,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5775.0,-3.0879727617381914,50.64553422521067,210.342224,26.108005471251836,-0.3668207066867928,0.06164379025591656,20,16,75.0,0.004092339709881124,0.0,0.0,0.0,6367.131721760529,6365.394361760529,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5775.0,-3.0879727617381914,50.64553422521067,210.342224,26.108005471251836,-0.3668207066867928,0.06164379025591656,20,16,75.0,0.004092339709881124,0.0,0.0,0.0,6367.131721760529,6365.394361760529,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5775.0,-3.0879607782608725,50.64556240323066,210.37229025,26.107624818933374,-0.36670582359873183,0.06164474897047896,17,19,75.0,0.004092279900398667,0.0,0.0,0.0,6367.131711430327,6365.394351430327,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5775.0,-3.0879545875864256,50.645576960019454,210.3878225,26.10742817362598,-0.36664647489895935,0.06164524424322703,11,14,75.0,0.004092249002769801,0.0,0.0,0.0,6367.131706093737,6365.394346093737,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5775.0,-3.0879158149865225,50.64566813014198,210.485102,26.10619657117426,-0.36627477010155285,0.06164834616891689,4,0,75.0,0.004092055488894654,0.0,0.0,0.0,6367.131672670321,6365.394312670321,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5775.0,-3.087726850301242,50.64611246282929,210.95920975,26.100194152707065,-0.36446035654536224,0.06166131622366931,4,0,75.0,0.004091112366983664,0.0,0.0,0.0,6367.131509775765,6365.394149775765,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5775.0,-3.0877195214131716,50.64612969602038,210.97759775,26.099961352313535,-0.3643894151661945,0.061661389236563766,5,24,75.0,0.004091075788535623,0.0,0.0,0.0,6367.131503457993,6365.394143457993,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5775.0,-3.087712905266242,50.646145253267704,210.9941975,26.099751191973507,-0.3643253729017372,0.061661455148886726,20,16,75.0,0.004091042767375471,0.0,0.0,0.0,6367.131497754629,6365.394137754629,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5775.0,-3.0877089635177764,50.64615452191855,211.00408725,26.09962598326718,-0.36428721799067443,0.061661494417935725,21,16,75.0,0.004091023094126258,0.0,0.0,0.0,6367.131494356696,6365.394134356696,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5775.0,-3.087708804090148,50.64615489679762,211.00448725,26.099620919086334,-0.3642856747803379,0.06166149600620839,21,31,75.0,0.004091022298423669,0.0,0.0,0.0,6367.131494219263,6365.394134219263,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5775.0,-3.0876778,50.6462278,211.08227575,26.09863608150683,-0.36398556473719074,0.06166180487957906,17,11,75.0,0.004090867557146453,0.0,0.0,0.0,6367.13146749259,6365.39410749259,1.7373599999999998,1009.0,-576.0,211.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5775.0,-3.0875311407787387,50.646473044247855,211.352241,26.09821224108418,-0.36293275206374076,0.06163365910806423,17,19,75.0,0.004090801787939826,0.0,0.0,0.0,6367.13137758537,6365.3940175853695,1.7373599999999998,1009.0,-640.0,210.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5775.0,-3.0874551,50.6466002,211.49221425,26.097992485684404,-0.36236642895731214,0.06156608362434587,17,11,75.0,0.004090767687515414,0.0,0.0,0.0,6367.131330969719,6365.393970969719,1.7373599999999998,1009.0,-640.0,210.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5750.0,-3.0872324,50.6471589,212.05221775,26.089348025700655,-0.3601774794612865,0.06139622510605075,17,11,75.0,0.0040894892557415945,0.0,0.0,0.0,6367.123506190746,6365.393766190747,1.7297399999999998,1009.0,-640.0,210.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5750.0,-3.087142939215041,50.64734477236217,212.26279425,26.087695757276403,-0.3594063508283915,0.061400375473000195,11,14,75.0,0.004089229892218152,0.0,0.0,0.0,6367.123438049867,6365.393698049867,1.7297399999999998,1009.0,-640.0,210.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5750.0,-3.087142939215041,50.64734477236217,212.26279425,26.087695757276403,-0.3594063508283915,0.061400375473000195,11,14,75.0,0.004089229892218152,0.0,0.0,0.0,6367.123438049867,6365.393698049867,1.7297399999999998,1009.0,-640.0,210.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5750.0,-3.0870851846868232,50.64746476874483,212.39873925,26.086629077799184,-0.3588955218721137,0.061403135443859135,20,16,75.0,0.004089062451054515,0.0,0.0,0.0,6367.123394059146,6365.393654059147,1.7297399999999998,1009.0,-640.0,210.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5750.0,-3.0870136,50.6476135,212.56723825,26.08530696646569,-0.35820894355113436,0.061406887381139696,17,11,75.0,0.004088854913678138,0.0,0.0,0.0,6367.1233395342115,6365.393599534212,1.7297399999999998,1009.0,-640.0,210.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5750.0,-3.0868706723861408,50.6479139885933,212.8731445,26.082596070480683,-0.35697199785175493,0.0614138802461734,20,16,75.0,0.00408842935570966,0.0,0.0,0.0,6367.123229375321,6365.393489375321,1.7297399999999998,1009.0,-640.0,210.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5750.0,-3.0868706723861408,50.6479139885933,212.8731445,26.082596070480683,-0.35697199785175493,0.0614138802461734,20,16,75.0,0.00408842935570966,0.0,0.0,0.0,6367.123229375321,6365.393489375321,1.7297399999999998,1009.0,-640.0,210.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5750.0,-3.086787,50.6480899,213.0522275,26.08100906339703,-0.3563238187156169,0.06141942011601099,17,11,75.0,0.004088180226449735,0.0,0.0,0.0,6367.123164886332,6365.3934248863325,1.7297399999999998,1009.0,-640.0,210.0,74.0,76.47,-0.2,16.348,0.0
4066cd,TOM3KM,5750.0,-3.086756909270356,50.64816541069892,213.1373905,26.07996066918798,-0.3560155768402242,0.061422054603566915,20,16,75.0,0.004088015492338025,0.0,0.0,0.0,6367.123137204246,6365.393397204246,1.7297399999999998,1009.0,-640.0,210.0,74.0,76.47,-0.2,16.348,0.0
