1003 522 23 128 18
1004 520 23 127 18
1005 520 23 126 18
1006 520 23 130 18
1007 522 23 128 18
1008 522 23 126 18
1009 522 23 125 18
1010 520 23 127 18
1011 522 23 125 18
1012 523 23 125 18
1013 523 23 127 18
1014 521 23 131 18
1015 522 23 129 18
1016 522 23 128 18
1017 521 23 128 18
1018 523 23 129 18
1019 522 23 127 18
1020 521 23 130 18
1021 523 23 128 18
1022 522 23 128 18
1023 521 23 130 18
1024 522 23 128 18
1025 523 23 130 18
1026 523 23 132 18
1027 523 23 128 18
1028 522 23 128 18
1029 523 23 132 18
1030 523 23 131 18
1031 526 23 129 18
1032 525 23 131 18
1033 523 23 133 18
1034 524 23 131 18
1035 526 23 130 18
1036 526 23 130 18
1037 524 23 132 18
1038 523 23 131 18
1039 525 23 133 18
1040 528 23 131 18
1041 528 23 131 18
1042 527 23 133 18
1043 526 23 135 18
1044 528 23 134 18
1045 532 23 132 18
1046 532 23 135 18
1047 532 23 137 18
1048 532 23 136 18
1049 531 23 136 18
1050 534 23 138 18
1051 531 23 138 18
1052 529 23 139 18
1053 531 23 139 18
1054 531 23 139 18
1055 532 23 140 18
1056 532 23 140 18
1057 533 23 141 18
1058 533 23 141 18
1059 533 23 139 18
1060 533 23 140 18
1061 533 23 142 18
1062 535 23 141 18
1063 533 23 141 18
1064 534 23 143 18
1065 534 23 143 18
1066 534 23 142 18
1067 534 23 144 18
1068 538 23 144 18
1069 536 23 143 18
1070 538 23 143 18
1071 539 23 143 18
1072 536 23 144 18
1073 535 23 144 18
1074 537 23 143 18
1075 537 23 145 18
1076 537 23 143 18
1077 538 23 141 18
1078 538 23 142 18
1079 540 23 144 18
1080 539 23 144 18
1081 542 23 143 18
1082 541 23 142 18
1083 539 23 144 18
1084 543 23 144 18
1085 540 23 146 18
1086 541 23 144 18
1087 542 23 143 18
1088 540 23 147 18
1089 539 23 148 18
1090 540 23 146 18
1091 542 23 146 18
1092 542 23 149 18
1093 542 23 147 18
1094 542 23 148 18
1095 542 23 148 18
1096 544 23 148 18
1097 543 23 147 18
1098 545 23 147 18
1099 545 23 149 18
1100 546 23 149 18
1101 546 23 149 18
1102 546 23 149 18
1103 544 23 149 18
1104 546 23 148 18
1105 546 23 150 18
1106 545 23 152 18
1107 547 23 149 18
1108 547 23 151 18
1109 545 23 150 18
1110 549 23 150 18
1111 549 23 152 18
1112 546 23 153 18
1113 549 23 151 18
1114 549 23 150 18
1115 549 23 151 18
1116 551 23 151 18
1117 551 23 153 18
1118 552 23 152 18
1119 555 23 150 18
1120 553 23 152 18
1121 553 23 154 18
1122 554 23 152 18
1123 552 23 154 18
1124 551 23 156 18
1125 554 23 153 18
1126 554 23 155 18
1127 553 23 155 18
1128 554 23 154 18
1129 554 23 158 18
1130 555 23 156 18
1131 555 23 154 18
1132 556 23 158 18
1133 556 23 159 18
1134 555 23 157 18
1135 556 23 159 18
1136 557 23 158 18
1137 558 23 160 18
1138 558 23 158 18
1139 557 23 159 18
1140 557 23 161 18
1141 558 23 160 18
1142 558 23 159 18
1143 559 23 159 18
1144 560 23 163 18
1145 558 23 162 18
1146 560 23 160 18
1147 561 23 163 18
1148 561 23 166 18
1149 560 23 163 18
1150 562 23 163 18
1151 562 23 166 18
1152 564 23 166 18
1153 565 23 166 18
1154 563 23 168 18
1155 563 23 168 18
1156 563 23 167 18
1157 565 23 171 18
1158 565 23 170 18
1159 565 23 168 18
1160 564 23 169 18
1161 565 23 172 18
1162 566 23 169 18
1163 566 23 171 18
1164 567 23 173 18
1165 568 23 171 18
1166 568 23 171 18
1167 569 23 175 18
1168 567 23 176 18
1169 568 23 173 18
1170 569 23 173 18
1171 570 23 177 18
1172 569 23 179 18
1173 571 23 175 18
1174 572 23 177 18
1175 571 23 178 18
1176 571 23 178 18
1177 571 23 177 18
1178 574 23 181 18
1179 573 23 183 18
1180 573 23 185 18
1181 572 23 184 18
1182 574 23 184 18
1183 576 23 187 18
1184 576 23 189 18
1185 575 23 189 18
1186 575 23 190 18
1187 577 23 191 18
1188 579 23 193 18
1189 579 23 194 18
1190 580 23 194 18
1191 578 23 195 18
1192 579 23 195 18
1193 581 23 196 18
1194 581 23 198 18
1195 580 23 201 18
1196 580 23 198 18
1197 581 23 200 18
1198 582 23 202 18
1199 582 23 201 18
1200 582 23 202 18
1201 581 23 204 18
1202 583 23 203 18
1203 583 23 205 18
1204 582 23 205 18
1205 583 23 204 18
1206 584 23 205 18
1207 584 23 208 18
1208 584 23 207 18
1209 584 23 207 18
1210 585 23 208 18
1211 585 23 209 18
1212 586 23 209 18
1213 587 23 209 18
1214 588 23 210 18
1215 587 23 210 18
1216 587 23 211 18
1217 587 23 212 18
1218 587 23 211 18
1219 588 23 212 18
1220 588 23 213 18
1221 589 23 214 18
1222 590 23 214 18
1223 590 23 215 18
1224 592 23 213 18
1225 590 23 216 18
1226 591 23 216 18
1227 591 23 215 18
1228 593 23 216 18
1229 593 23 216 18
1230 592 23 217 18
1231 592 23 217 18
1232 591 23 218 18
1233 593 23 219 18
1234 593 23 220 18
1235 592 23 220 18
1236 594 23 220 18
1237 593 23 222 18
1238 595 23 220 18
1239 595 23 222 18
1240 595 23 223 18
1241 595 23 223 18
1242 597 23 224 18
1243 597 23 224 18
1244 597 23 226 18
1245 597 23 226 18
1246 597 23 226 18
1247 599 23 227 18
1248 598 23 228 18
1249 598 23 227 18
1250 598 23 229 18
1251 599 23 229 18
1252 600 23 230 18
1253 599 23 229 18
1254 600 23 230 18
1255 600 23 230 18
1256 599 23 231 18
1257 601 23 229 18
1258 600 23 231 18
1259 600 23 231 18
1260 604 23 231 18
1261 604 23 233 18
1262 603 23 232 18
1263 604 23 232 18
1264 604 23 234 18
1265 605 23 234 18
1266 603 23 235 18
1267 603 23 234 18
1268 603 23 236 18
1269 604 23 236 18
1270 604 23 238 18
1271 604 23 237 18
1272 606 23 237 18
1273 605 23 239 18
1274 604 23 239 18
1275 605 23 240 18
1276 606 23 242 18
1277 608 23 243 18
1278 606 23 243 18
1279 606 23 245 18
1280 607 23 246 18
1281 607 23 245 18
1282 607 23 246 18
1283 608 23 248 18
1284 609 23 249 18
1285 609 23 249 18
1286 609 23 249 18
1287 610 23 251 18
1288 610 23 252 18
1289 610 23 253 18
1290 610 23 253 18
1291 611 23 255 18
1292 611 23 255 18
1293 612 23 255 18
1294 612 23 256 18
1295 614 23 258 18
1296 615 23 258 18
1297 616 23 256 18
1298 615 23 258 18
1299 617 23 259 18
1300 616 23 259 18
1301 617 23 259 18
1302 616 23 261 18
1303 615 23 260 18
1304 615 23 262 18
1305 616 23 262 18
1306 617 23 261 18
1307 616 23 262 18
1308 617 23 264 18
1309 618 23 263 18
1310 618 23 263 18
1311 619 23 265 18
1312 619 23 265 18
1313 620 23 265 18
1314 620 23 267 18
1315 620 23 267 18
1316 620 23 268 18
1317 622 23 269 18
1318 622 23 269 18
1319 621 23 268 18
1320 621 23 270 18
1321 622 23 271 18
1322 623 23 271 18
1323 624 23 272 18
1324 624 23 272 18
1325 624 23 273 18
1326 625 23 273 18
1327 625 23 274 18
1328 625 23 276 18
1329 626 23 276 18
1330 627 23 276 18
1331 629 23 276 18
1332 629 23 278 18
1333 630 23 279 18
1334 631 23 279 18
1335 632 23 281 18
1336 633 23 282 18
1337 630 23 282 18
1338 630 23 283 18
1339 632 23 283 18
1340 632 23 286 18
1341 632 23 284 18
1342 632 23 285 18
1343 633 23 287 18
1344 632 23 287 18
1345 633 23 286 18
1346 634 23 288 18
1347 634 23 289 18
1348 635 23 288 18
1349 635 23 288 18
1350 636 23 290 18
1351 636 23 291 18
1352 637 23 289 18
1353 637 23 291 18
1354 638 23 292 18
1355 637 23 292 18
1356 637 23 293 18
1357 638 23 293 18
1358 640 23 293 18
1359 640 23 294 18
1360 640 23 293 18
1361 640 23 293 18
1362 640 23 294 18
1363 640 23 294 18
1364 642 23 294 18
1365 642 23 296 18
1366 643 23 294 18
1367 649 23 294 18
1368 647 23 296 18
1369 649 23 294 18
1370 649 23 295 18
1371 651 23 295 18
1372 649 23 295 18
1373 647 23 297 18
1374 647 23 297 18
1375 649 23 295 18
1376 648 23 297 18
1377 649 23 297 18
1378 649 23 297 18
1379 649 23 297 18
1380 650 23 297 18
1381 652 23 298 18
1382 652 23 300 18
1383 652 23 300 18
1384 651 23 299 18
1385 653 23 301 18
1386 654 23 301 18
1387 653 23 301 18
1388 655 23 302 18
1389 656 23 302 18
1390 656 23 302 18
1391 656 23 302 18
1392 656 23 304 18
1393 657 23 304 18
1394 657 23 304 18
1395 657 23 304 18
1396 658 23 306 18
1397 659 23 305 18
1398 660 23 306 18
1399 660 23 307 18
1400 660 23 307 18
1401 661 23 308 18
1402 663 23 308 18
1403 666 23 309 18
1404 666 23 307 18
1405 666 23 309 18
1406 665 23 311 18
1407 665 23 311 18
1408 668 23 312 18
1409 664 23 313 18
1410 663 23 313 18
1411 665 23 313 18
1412 665 23 315 18
1413 666 23 315 18
1414 667 23 315 18
1415 667 23 317 18
1416 668 23 319 18
1417 668 23 319 18
1418 668 23 319 18
1419 670 23 322 18
1420 669 23 322 18
1421 669 23 322 18
1422 670 23 323 18
1423 669 23 326 18
1424 670 23 326 18
1425 671 23 327 18
1426 671 23 329 18
1427 673 23 331 18
1428 674 23 331 18
1429 672 23 331 18
1430 674 23 333 18
1431 674 23 334 18
1432 676 23 336 18
1433 675 23 336 18
1434 674 23 337 18
1435 675 23 338 18
1436 675 23 337 18
1437 677 23 337 18
1438 676 23 339 18
1439 682 23 341 18
1440 684 23 341 18
1441 684 23 341 18
1442 684 23 344 18
1443 684 23 343 18
1444 684 23 345 18
1445 680 23 345 18
1446 683 23 347 18
1447 681 23 348 18
1448 683 23 350 18
1449 683 23 347 18
1450 683 23 350 18
1451 684 23 351 18
1452 685 23 350 18
1453 686 23 353 18
1454 686 23 352 18
1455 686 23 354 18
1456 686 23 357 18
1457 686 23 356 18
1458 686 23 357 18
1459 689 23 361 18
1460 689 23 359 18
1461 688 23 359 18
1462 686 23 362 18
1463 690 23 361 18
1464 690 23 361 18
1465 693 23 365 18
1466 694 23 364 18
1467 694 23 365 18
1468 693 23 364 18
1469 694 23 366 18
1470 695 23 366 18
1471 698 23 367 18
1472 697 23 369 18
1473 698 23 369 18
1474 699 23 371 18
1475 698 23 373 18
1476 703 23 371 18
1477 706 23 372 18
1478 702 23 374 18
1479 706 23 374 18
1480 706 23 375 18
1481 702 23 376 18
1482 703 23 374 18
1483 703 23 374 18
1484 704 23 379 18
1485 703 23 377 18
1486 705 23 378 18
1487 702 23 379 18
1488 704 23 381 18
1489 698 23 390 18
1490 696 23 393 18
1491 697 23 394 18
1492 699 23 392 18
1493 696 23 394 18
1494 696 23 393 18
1495 699 23 394 18
1496 697 23 395 18
1497 699 23 394 18
1498 699 23 393 18
1499 697 23 392 18
1500 698 23 393 18
1501 696 23 395 18
1502 695 23 390 18
1503 697 23 390 18
1504 698 23 394 18
1505 698 23 393 18
1506 698 23 388 18
1507 697 23 392 18
1508 698 23 395 18
1509 699 23 393 18
1510 697 23 393 18
1511 697 23 394 18
1512 699 23 394 18
1513 697 23 393 18
1514 698 23 394 18
1515 699 23 394 18
1516 697 23 395 18
1517 700 23 392 18
1518 700 23 392 18
1519 698 23 395 18
